ProgramKodu	Universite	Fakulte	Program	OgrenimSuresi	PuanTuru	GenelEkKontenjan	SehitGaziYakiniEkKontenjan	Kadin34EkKontenjan	DepremzedeEkKontentan	OzelKosulVeAciklamalar	GenelEnKucukPuan	SehitGaziEnKucukPuan	Kadin34EnKucukPuan	DepremzedeEnKucukPuan
105150514	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	İskilip Meslek Yüksekokulu	  Grafik Tasarımı	2	TYT	15		2			244.70033			
105150523	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	İskilip Meslek Yüksekokulu	  İç Mekan Tasarımı	2	TYT	11					235.88973			
105150365	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	İskilip Meslek Yüksekokulu	  Mimari Restorasyon	2	TYT	4					236.3943			
105150302	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Osmancık Ömer Derindere Meslek Yüksekokulu	  Bilgisayar Programcılığı	2	TYT	2		1			260.26407			
105150338	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Osmancık Ömer Derindere Meslek Yüksekokulu	  Büro Yönetimi ve Yönetici Asistanlığı	2	TYT	5		1			256.78915			
105150259	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Osmancık Ömer Derindere Meslek Yüksekokulu	  Elektronik Teknolojisi	2	TYT	3		1			247.77873			
105190086	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Osmancık Ömer Derindere Meslek Yüksekokulu	  Endüstri Ürünleri Tasarımı	2	TYT	3					236.62517			
105150462	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Osmancık Ömer Derindere Meslek Yüksekokulu	  Harita ve Kadastro	2	TYT	7		1			253.41637			
105150471	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Osmancık Ömer Derindere Meslek Yüksekokulu	  İş Sağlığı ve Güvenliği	2	TYT	3					262.7492			
105150577	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Osmancık Ömer Derindere Meslek Yüksekokulu	  Lojistik	2	TYT	7					238.91346			
105190059	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Osmancık Ömer Derindere Meslek Yüksekokulu	  Tapu ve Kadastro	2	TYT	1		1			276.66295			
105190243	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Çevre Sağlığı ve Çevresel Risk Yönetimi Teknikerliği	2	TYT	6					287.70372			
105190120	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Çocuk Koruma ve Bakım Hizmetleri	2	TYT	2					279.39199			
105190121	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Eczane Hizmetleri	2	TYT	1		1			317.4152		261.34373	
105190098	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Engelli Bakımı ve Rehabilitasyon	2	TYT	1					282.40121			
105190122	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  İş ve Uğraşı Terapisi	2	TYT	1					296.18348			
105190123	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Odyometri	2	TYT	4					316.89881			
105190138	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Aşçılık	2	TYT	2					283.8686			
105150329	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Büro Yönetimi ve Yönetici Asistanlığı	2	TYT	3		1			275.95709		247.41485	
105150232	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  İşletme Yönetimi	2	TYT	2					250.86708			
105190145	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Mahkeme Büro Hizmetleri	2	TYT	2					296.85337			
105150586	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Medya ve İletişim	2	TYT	4					245.00737			
105150214	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Muhasebe ve Vergi Uygulamaları	2	TYT	4					264.58281			
105150559	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Sivil Hava Ulaştırma İşletmeciliği	2	TYT	1		1		10	296.80292			
105190064	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Sosyal Güvenlik	2	TYT	4					260.9938			
105190084	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Sosyal Hizmetler	2	TYT	3					282.00238			
105150435	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Turizm ve Otel İşletmeciliği	2	TYT	6					253.75809			
105150541	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sosyal Bilimler Meslek Yüksekokulu	  Yerel Yönetimler	2	TYT	9					244.78796			
105150295	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sungurlu Meslek Yüksekokulu	  Bilgisayar Programcılığı	2	TYT	9		2			263.40488			
105150189	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sungurlu Meslek Yüksekokulu	  Çocuk Gelişimi	2	TYT	5					284.69133			
105150532	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sungurlu Meslek Yüksekokulu	  Fizyoterapi	2	TYT	2		1			315.08908		288.02393	
105150241	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sungurlu Meslek Yüksekokulu	  İşletme Yönetimi	2	TYT	4					241.30167			
105150268	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sungurlu Meslek Yüksekokulu	  Sağlık Kurumları İşletmeciliği	2	TYT	2					265.39753			
105190069	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sungurlu Meslek Yüksekokulu	  Sosyal Hizmetler	2	TYT	4					268.2181			
105150356	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Sungurlu Meslek Yüksekokulu	  Tıbbi Tanıtım ve Pazarlama	2	TYT	6		1			247.4979		224.06716	
105150286	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Bilgisayar Programcılığı	2	TYT	3		1			288.5674			
105150038	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Elektrik	2	TYT	2		1		316, 321	275.64943			
105150047	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Harita ve Kadastro	2	TYT	3		1			271.37755			
105150665	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Harita ve Kadastro (Kargı)	2	TYT	5					242.15588			
105150602	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  İç Mekan Tasarımı (Bayat)	2	TYT	15		1			234.58639		227.37138	
105190250	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  İmalat Yürütme Sistemleri Operatörlüğü	2	TYT	2				320	222.22583			
105150277	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  İnşaat Teknolojisi	2	TYT	4					247.42816			
105150611	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  İş Sağlığı ve Güvenliği	2	TYT	5					279.66686			
105150629	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  İş Sağlığı ve Güvenliği (Kargı)	2	TYT	4					252.3821			
105190124	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Kaynak Teknolojisi	2	TYT	4		1		316, 321	248.76457			
105190152	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Kuyumculuk ve Takı Tasarımı	2	TYT	9					255.30791			
105190085	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Laboratuvar Teknolojisi	2	TYT	2		1			299.43565		264.84236	
105150074	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Makine	2	TYT	1		2		316, 321	265.07219			
105150374	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Mekatronik	2	TYT	2		2		316, 321	266.09723			
105150638	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Mimari Dekoratif Sanatlar	2	TYT	3					237.75775			
105190099	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Nükleer Teknoloji ve Radyasyon Güvenliği	2	TYT	1					268.98774			
105150223	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Otomotiv Teknolojisi	2	TYT	2		1			272.37339			
105190159	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Su ve Atık Yönetimi Teknikerliği	2	TYT	2					226.49512			
105150311	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Yapı Denetimi	2	TYT	4		1			244.859			
105190166	HİTİT ÜNİVERSİTESİ (ÇORUM) (Devlet Üniversitesi)	Teknik Bilimler Meslek Yüksekokulu	  Yeşil ve Ekolojik Bina Teknikerliği	2	TYT	2					227.72426			
105290022	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Meslek Yüksekokulu	  Aşçılık	2	TYT	10		1			258.76748		228.2961	
105250179	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Meslek Yüksekokulu	  Bankacılık ve Sigortacılık	2	TYT	7					256.40886			
105250301	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Meslek Yüksekokulu	  Çağrı Merkezi Hizmetleri	2	TYT	10					244.20388			
105250213	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Meslek Yüksekokulu	  Lojistik	2	TYT	15					238.29406			
105250055	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Meslek Yüksekokulu	  Maliye	2	TYT	5					239.47736			
105250107	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Meslek Yüksekokulu	  Muhasebe ve Vergi Uygulamaları	2	TYT	7					246.41255			
105290019	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Meslek Yüksekokulu	  Özel Güvenlik ve Koruma	2	TYT	11		1		2	258.55124		227.56799	
105250267	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Meslek Yüksekokulu	  Sağlık Kurumları İşletmeciliği	2	TYT	5		1			260.84868		211.19994	
105290032	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Meslek Yüksekokulu	  Sivil Hava Ulaştırma İşletmeciliği	2	TYT	8		1		10	273.80351			
105290033	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Meslek Yüksekokulu	  Sivil Havacılık Kabin Hizmetleri	2	TYT	9		1		10	284.01286			
105290051	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Meslek Yüksekokulu	  Sivil Savunma ve İtfaiyecilik	2	TYT	8				9	280.25619			
105290084	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Teknik Bilimler Meslek Yüksekokulu	  Avcılık ve Yaban Hayatı	2	TYT	2					256.19509			
105250125	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Teknik Bilimler Meslek Yüksekokulu	  Bilgisayar Programcılığı	2	TYT	6		2			258.28164			
105290050	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Teknik Bilimler Meslek Yüksekokulu	  Elektrik	2	TYT	8		1			255.41982			
105250161	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Teknik Bilimler Meslek Yüksekokulu	  Geleneksel El Sanatları	2	TYT	4					236.07891			
105290063	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Teknik Bilimler Meslek Yüksekokulu	  Harita ve Kadastro	2	TYT	4					251.87694			
105290064	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Teknik Bilimler Meslek Yüksekokulu	  İç Mekan Tasarımı	2	TYT	3					235.60829			
105290053	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Teknik Bilimler Meslek Yüksekokulu	  İnşaat Teknolojisi	2	TYT	3					240.08044			
105290072	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Teknik Bilimler Meslek Yüksekokulu	  Kozmetik Teknolojisi	2	TYT	8					234.13156			
105250046	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Teknik Bilimler Meslek Yüksekokulu	  Makine	2	TYT	2					247.6361			
105290054	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Teknik Bilimler Meslek Yüksekokulu	  Otomotiv Teknolojisi	2	TYT	3					244.8058			
105290056	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Iğdır Teknik Bilimler Meslek Yüksekokulu	  Tapu ve Kadastro	2	TYT	4					264.33541			
105290130	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Ağız ve Diş Sağlığı	2	TYT	4					334.90342			
105290085	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Çevre Sağlığı	2	TYT	3					292.99837			
105290086	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Çocuk Gelişimi	2	TYT	6		1			279.61697		258.8041	
105290088	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Evde Hasta Bakımı	2	TYT	4					304.66399			
105290090	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Fizyoterapi	2	TYT	4					312.12309			
105290093	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Optisyenlik	2	TYT	13					285.87596			
105290095	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Dokümantasyon ve Sekreterlik	2	TYT	1					317.77747			
105290097	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Görüntüleme Teknikleri	2	TYT	1					334.23611			
105290098	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Laboratuvar Teknikleri	2	TYT	1		1			322.51834		239.94227	
105290100	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Sağlık Hizmetleri Meslek Yüksekokulu	  Yaşlı Bakımı	2	TYT	3					292.68768			
105290020	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Tuzluca Meslek Yüksekokulu	  Çocuk Gelişimi	2	TYT	5					267.46933			
105290036	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Tuzluca Meslek Yüksekokulu	  Eczane Hizmetleri	2	TYT	3					299.66701			
105290057	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Tuzluca Meslek Yüksekokulu	  Engelli Bakımı ve Rehabilitasyon	2	TYT	5					270.50223			
105250294	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Tuzluca Meslek Yüksekokulu	  Laborant ve Veteriner Sağlık	2	TYT	11					257.14882			
105290172	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Tuzluca Meslek Yüksekokulu	  Mahkeme Büro Hizmetleri	2	TYT	7					266.93123			
105290059	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Tuzluca Meslek Yüksekokulu	  Posta Hizmetleri	2	TYT	2		1			233.54801		224.93561	
105250319	IĞDIR ÜNİVERSİTESİ (Devlet Üniversitesi)	Tuzluca Meslek Yüksekokulu	  Sosyal Hizmetler	2	TYT	1		1			255.29542		242.04598	
112553152	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Aksu Mehmet Süreyya Demiraslan Meslek Yüksekokulu	  Bankacılık ve Sigortacılık	2	TYT	4		1			259.0814			
112551817	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Aksu Mehmet Süreyya Demiraslan Meslek Yüksekokulu	  Çevre Koruma ve Kontrol	2	TYT	6		1			242.11563			
112553134	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Aksu Mehmet Süreyya Demiraslan Meslek Yüksekokulu	  İnsan Kaynakları Yönetimi	2	TYT	7					255.66148			
112550801	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Atabey Meslek Yüksekokulu	  Bilgisayar Programcılığı	2	TYT	2		1			297.89056			
112553382	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Atabey Meslek Yüksekokulu	  Bitki Koruma	2	TYT	1		1			277.45201			
112552499	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Atabey Meslek Yüksekokulu	  Büro Yönetimi ve Yönetici Asistanlığı	2	TYT	4					271.43252			
112552621	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Atabey Meslek Yüksekokulu	  Fidan Yetiştiriciliği	2	TYT	1					265.26957			
112550749	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Atabey Meslek Yüksekokulu	  Tıbbi ve Aromatik Bitkiler	2	TYT	5					247.52947			
112552684	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Eğirdir Meslek Yüksekokulu	  Aşçılık	2	TYT	6					292.65488			
112552506	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Eğirdir Meslek Yüksekokulu	  Büro Yönetimi ve Yönetici Asistanlığı	2	TYT	5					278.21421			
112553179	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Eğirdir Meslek Yüksekokulu	  Gıda Kalite Kontrolü ve Analizi	2	TYT	7		1			260.41237		199.62973	
112552287	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Eğirdir Meslek Yüksekokulu	  İnsan Kaynakları Yönetimi	2	TYT	1					266.064			
112551995	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Eğirdir Meslek Yüksekokulu	  Muhasebe ve Vergi Uygulamaları	2	TYT	6		1			267.62613			
112550864	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Eğirdir Meslek Yüksekokulu	  Turizm ve Otel İşletmeciliği	2	TYT	5					268.70685			
112572422	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Gelendost Meslek Yüksekokulu	  Eczane Hizmetleri	2	TYT	7		1			312.86754			
112550907	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Gelendost Meslek Yüksekokulu	  Gıda Teknolojisi	2	TYT	9					252.27966			
112552296	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Gelendost Meslek Yüksekokulu	  İnsan Kaynakları Yönetimi	2	TYT	8		1			248.42538		228.97416	
112552984	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Gelendost Meslek Yüksekokulu	  Maliye	2	TYT	10					247.41209			
112552736	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Gönen Meslek Yüksekokulu	  Bankacılık ve Sigortacılık	2	TYT	2		1			261.488			
112552515	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Gönen Meslek Yüksekokulu	  Büro Yönetimi ve Yönetici Asistanlığı	2	TYT			1						
112552718	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Gönen Meslek Yüksekokulu	  Çağrı Merkezi Hizmetleri	2	TYT	19		2			252.04186			
112551844	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Gönen Meslek Yüksekokulu	  Kuyumculuk ve Takı Tasarımı	2	TYT	10					244.81455			
112552657	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Gönen Meslek Yüksekokulu	  Mimari Dekoratif Sanatlar	2	TYT	9					237.05902			
112553028	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Gönen Meslek Yüksekokulu	  Moda Tasarımı	2	TYT	12					255.84789			
112572462	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Isparta Bilişim Teknolojileri Meslek Yüksekokulu	  Bulut Bilişim Operatörlüğü	2	TYT	2				320	300.2966			
112572469	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Isparta Bilişim Teknolojileri Meslek Yüksekokulu	  İmalat Yürütme Sistemleri Operatörlüğü	2	TYT	2				320	248.36686			
112552693	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Isparta Meslek Yüksekokulu	  Aşçılık	2	TYT	2					309.32885			
112552921	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Isparta Meslek Yüksekokulu	  Bankacılık ve Sigortacılık	2	TYT	4					297.34784			
112551889	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Isparta Meslek Yüksekokulu	  Dış Ticaret	2	TYT	3		1			281.48692			
112553276	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Isparta Meslek Yüksekokulu	  Grafik Tasarımı	2	TYT	4		2			295.94211			
112551923	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Isparta Meslek Yüksekokulu	  Halkla İlişkiler ve Tanıtım	2	TYT	14		1			270.27554			
112552709	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Isparta Meslek Yüksekokulu	  İnsan Kaynakları Yönetimi	2	TYT	7		1			282.68899			
112552084	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Isparta Meslek Yüksekokulu	  İşletme Yönetimi	2	TYT	3					279.67499			
112552939	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Isparta Meslek Yüksekokulu	  Lojistik	2	TYT	5		2			276.40626			
112551977	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Isparta Meslek Yüksekokulu	  Muhasebe ve Vergi Uygulamaları	2	TYT	1					293.07544			
112550573	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Isparta Meslek Yüksekokulu	  Pazarlama	2	TYT	2					269.75622			
112552612	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Isparta Meslek Yüksekokulu	  Sağlık Kurumları İşletmeciliği	2	TYT	3		1			294.19195			
112550607	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Isparta Meslek Yüksekokulu	  Turizm ve Otel İşletmeciliği	2	TYT	2					286.73285			
112572425	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Isparta Osb Meslek Yüksekokulu	  Mekatronik	2	TYT	3		1		321	291.1951		220.29559	
112572434	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Isparta Osb Meslek Yüksekokulu	  Silah Sanayi Teknikerliği	2	TYT	6				321	321.25926			
112553064	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Keçiborlu Meslek Yüksekokulu	  Bankacılık ve Sigortacılık	2	TYT	6					258.95644			
112551129	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Keçiborlu Meslek Yüksekokulu	  Bilgisayar Programcılığı	2	TYT	5		2			278.84899			
112572476	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Keçiborlu Meslek Yüksekokulu	  İş Makineleri Operatörlüğü	2	TYT	8		1			258.84325			
112552075	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Keçiborlu Meslek Yüksekokulu	  Otomotiv Teknolojisi	2	TYT	6		1			274.17979			
112572483	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Keçiborlu Meslek Yüksekokulu	  Sivil Hava Ulaştırma İşletmeciliği	2	TYT	5		1		10	315.91623		211.18352	
112572406	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Keçiborlu Meslek Yüksekokulu	  Sivil Havacılık Kabin Hizmetleri	2	TYT	5		2		10	322.35735			
112572405	ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ (Devlet Üniversitesi)	Keçiborlu Meslek Yüksekokulu	  Uçak Teknolojisi	2	TYT	1		1		10	357.07923			
